Stock,Report Date,Rate,Adjusted Float,Lender Count,Borrow Status,Last Report Date,Last Rate,Change in Rate,Firm Long,Firm Short,Intrafirm?,Close Price,IsFilterMatch
FN,45832,4.08,10677373,31,GC,45831,4.08,0,1046,0,FALSE,269.87,TRUE
SBIT,45832,-35.2961,4030,7,HTB,45831,-36.0557,0.7596,1048,-1277,TRUE,37.72,TRUE
ENB,45832,3.167,53687196,34,HTB,45831,3.1671,-0.0001,1049,-116803,TRUE,44.93,TRUE
MEOH,45832,4.08,2680165,25,GC,45831,4.08,0,1051,-2051,TRUE,34.9,TRUE
NCMI,45832,4.08,10823556,30,GC,45831,4.08,0,1051,-3651,TRUE,5.23,TRUE
KEP,45832,2.4953,2252320,22,HTB,45831,2.4991,-0.0038,1053,-152,FALSE,10.38,TRUE
DAKT,45832,4.08,5681863,22,GC,45831,4.08,0,1053,-2855,TRUE,14.87,TRUE
BFH,45832,4.08,13039364,33,GC,45831,4.08,0,1057,-563,FALSE,54.74,TRUE
BLCM/ESC,,,,,,,,,1066,0,FALSE,,TRUE
SAP,45832,3.4743,2497368,22,HTB,45831,3.4743,0,1085,-6364,TRUE,290.8,TRUE
MITK,45832,4.08,8261212,32,GC,45831,4.08,0,1087,-9088,TRUE,9.68,TRUE
AMBA,45832,4.08,8448306,38,GC,45831,4.08,0,1095,-33347,TRUE,51.565,TRUE
EPAM,45832,4.08,18512989,36,GC,45831,4.08,0,1096,0,TRUE,168.01,TRUE
EPR,45832,4.08,17806067,33,GC,45831,4.08,0,1100,-3651,FALSE,59.11,TRUE
BBCP,45832,4.08,3977163,27,GC,45831,4.08,0,1100,0,FALSE,6.21,TRUE
IGIC,45832,4.08,85852,23,GC,45831,4.08,0,1100,0,FALSE,22.51,TRUE
LASR,45832,4.08,9852010,36,GC,45831,4.08,0,1100,-300,TRUE,17.6,TRUE
LFCR,45832,4.08,2923970,29,GC,45831,4.08,0,1100,-3342,TRUE,7.39,TRUE
TSLG,45832,-8.2838,18650,4,HTB,45831,-10.2864,2.0026,1100,0,FALSE,7.12,TRUE
IRIX,45832,1.4802,559863,11,HTB,45831,1.5082,-0.028,1100,0,FALSE,0.952,TRUE
SLNO,45832,4.08,8588372,30,GC,45831,4.08,0,1103,-10098,TRUE,81.42,TRUE
CINC/R,,,,,,,,,1108,-3004,FALSE,,TRUE
LQDT,45832,4.08,4950243,31,GC,45831,4.08,0,1109,0,TRUE,22.96,TRUE
TPIC,45832,-57.3347,45060,12,HTB,45831,-55.7567,-1.578,1112,-14976,TRUE,1.1,TRUE
TUEMQ,45832,-23.8881,120,6,HTB,45831,-23.8985,0.0104,1112,0,FALSE,0.0001,TRUE
AMT,45832,4.08,139073068,41,GC,45831,4.08,0,1121,-16821,TRUE,221.63,TRUE
WAVXQ,,,,,,,,,1121,0,FALSE,,TRUE
VC,45832,4.08,10013135,33,GC,45831,4.08,0,1123,0,FALSE,90.45,TRUE
RDWR,45832,4.08,2265605,29,GC,45831,4.08,0,1130,-1780,TRUE,28.25,TRUE
PRVL/RT,,,,,,,,,1131,-100,TRUE,,TRUE
LSAK,45832,4.08,957296,13,GC,45831,4.08,0,1134,0,FALSE,4.09,TRUE
BTSG,45832,4.08,22820984,35,GC,45831,4.08,0,1140,0,FALSE,22.77,TRUE
TIPT,45832,4.08,3795071,33,GC,45831,4.08,0,1142,-400,FALSE,23.49,TRUE
RFL,45832,-1.0153,1859762,20,HTB,45831,-0.787,-0.2283,1145,0,FALSE,1.65,TRUE
BMO,45832,4.08,6229009,28,GC,45831,4.08,0,1152,-10407,FALSE,105.32,TRUE
SPRB,45832,-1.9344,497965,11,HTB,45831,-1.9344,0,1153,0,FALSE,0.07,TRUE
INCY,45832,4.08,47593015,43,GC,45831,4.08,0,1154,-10482,TRUE,67.26,TRUE
LUCK,45832,-13.2583,44067,14,HTB,45831,-14.6792,1.4209,1163,-1395,TRUE,9.66,TRUE
RXT,45832,4.08,9637643,23,GC,45831,4.08,0,1169,-5488,TRUE,1.22,TRUE
POST,45832,4.08,13594150,32,GC,45831,4.08,0,1176,0,FALSE,112.56,TRUE
ICAD,45832,-2.3952,1680291,24,HTB,45831,-2.6032,0.208,1187,-8387,FALSE,3.65,TRUE
EVTV,45832,-6.1979,269838,10,HTB,45831,-8.397,2.1991,1200,0,FALSE,0.1684,TRUE
AIFU,45832,-34.9098,0,3,HTB,45831,-32.5021,-2.4077,1205,0,FALSE,4.23,TRUE
VISL,45832,3.5504,2484,10,HTB,45831,4.08,-0.5296,1211,-10,FALSE,2.35,TRUE
HYFM,45832,1.3259,240997,15,HTB,45831,1.3254,0.0005,1213,0,FALSE,3.89,TRUE
SCLX,45832,-20.097,29884,15,HTB,45831,-19.9675,-0.1295,1213,-2145,TRUE,4.98,TRUE
TEX,45832,4.08,17279370,34,GC,45831,4.08,0,1219,-1412,FALSE,44.82,TRUE
PPG,45832,4.08,73075804,42,GC,45831,4.08,0,1226,0,FALSE,112.33,TRUE
SDZNY,45832,-0.4784,1001353,19,HTB,45831,-0.9329,0.4545,1226,-1526,FALSE,53.42,TRUE
TU,45832,3.4044,27305965,18,HTB,45831,3.4052,-0.0008,1229,-35399,TRUE,16.19,TRUE
ADAP,45832,2.8293,3454370,16,HTB,45831,2.6299,0.1994,1231,-1084,TRUE,0.2424,TRUE
EGLXF,45832,-6.1966,3375,7,HTB,45831,-6.245,0.0484,1232,0,FALSE,0.035,TRUE
TMCI,45832,4.08,5881903,28,GC,45831,4.08,0,1233,-1786,TRUE,5.74,TRUE
ALV,45832,4.08,7517347,32,GC,45831,4.08,0,1243,0,FALSE,110.44,TRUE
ARES,45832,4.08,49152693,35,GC,45831,4.08,0,1246,-8747,TRUE,165.35,TRUE
CTXR,45832,-53.1168,5677,10,HTB,45831,-25.8872,-27.2296,1257,-608,TRUE,1.03,TRUE
CVGW,45832,4.08,2515935,29,GC,45831,4.08,0,1264,-139,FALSE,27.09,TRUE
JENGQ,,,,,,,,,1267,-18,FALSE,,TRUE
GLAD,45832,2.8252,384720,15,HTB,45831,2.7545,0.0707,1269,-177,TRUE,26.4,TRUE
TEL,45832,4.08,66305555,34,GC,45831,4.08,0,1270,-1167,FALSE,165.82,TRUE
NTBLQ,45832,-19.0087,14858,7,HTB,45831,-19.0087,0,1272,0,FALSE,0.0001,TRUE
RAASY,45832,-2.1198,341110,9,HTB,45831,-2.1198,0,1276,0,FALSE,1,TRUE
KLIP,45832,-0.4784,2805,4,HTB,45831,-0.4809,0.0025,1282,0,FALSE,32.029,TRUE
ARGX,45832,4.08,3818389,33,GC,45831,4.08,0,1286,-78,TRUE,540.76,TRUE
TRGP,45832,4.08,78145289,44,GC,45831,4.08,0,1292,-31369,TRUE,164.73,TRUE
PRKS,45832,4.08,3852882,30,GC,45831,4.08,0,1292,0,FALSE,45.27,TRUE
AXTA,45832,4.08,61257647,36,GC,45831,4.08,0,1294,0,FALSE,29.6,TRUE
ZD,45832,4.08,13285093,34,GC,45831,4.08,0,1295,-1195,TRUE,31.61,TRUE
ITOS,45832,4.08,4314202,27,GC,45831,4.08,0,1300,-15728,TRUE,10.11,TRUE
SQNS,45832,-11.2436,0,2,HTB,45831,-11.1646,-0.079,1300,0,FALSE,1.67,TRUE
MEI,45832,4.08,5871160,27,GC,45831,4.08,0,1300,0,FALSE,8.89,TRUE
TFPM,45832,4.08,2920696,17,GC,45831,4.08,0,1300,0,TRUE,24.96,TRUE
ATRO,45832,4.08,4948268,32,GC,45831,4.08,0,1303,0,FALSE,33.47,TRUE
CGEM,45832,4.08,6608252,36,GC,45831,4.08,0,1304,-901,FALSE,7.58,TRUE
PENG,45832,4.08,10100071,26,GC,45831,4.08,0,1308,-13853,TRUE,19.59,TRUE
UCTT,45832,4.08,11710303,33,GC,45831,4.08,0,1309,-3050,TRUE,19.93,TRUE
BCYC,45832,4.08,1136563,30,GC,45831,4.08,0,1309,-15,TRUE,7.23,TRUE
CACI,45832,4.08,6642699,34,GC,45831,4.08,0,1310,0,FALSE,457.61,TRUE
ORIC,45832,4.08,4517167,22,GC,45831,4.08,0,1313,0,FALSE,10,TRUE
SKF,45832,-0.5559,910,4,HTB,45831,-0.5896,0.0337,1313,0,FALSE,30.18,TRUE
BTAI,45832,-35.6125,10215,18,HTB,45831,-36.7819,1.1694,1319,-46,FALSE,1.65,TRUE
TSDD,45832,-26.3694,20420,6,HTB,45831,-25.9457,-0.4237,1325,-1491,TRUE,19.12,TRUE
AMZY,45832,4.08,6613,7,GC,45831,4.08,0,1328,0,FALSE,15.69,TRUE
FAS,45832,2.9559,2738,4,HTB,45831,3.021,-0.0651,1338,-26419,TRUE,155.19,TRUE
ARLO,45832,4.08,29024785,32,GC,45831,4.08,0,1340,-465,FALSE,16.66,TRUE
GBDC,45832,4.08,3785846,21,GC,45831,4.08,0,1341,-1593,FALSE,14.25,TRUE
ACTG,45832,4.08,4877812,25,GC,45831,4.08,0,1344,-12538,TRUE,3.61,TRUE
DEI,45832,4.08,43289246,26,GC,45831,4.08,0,1346,-13557,FALSE,14.96,TRUE
OIGBQ,,,,,,,,,1350,-93,FALSE,,TRUE
IE,45832,4.08,15424604,25,GC,45831,4.08,0,1352,0,FALSE,8.24,TRUE
AX,45832,4.08,15299250,39,GC,45831,4.08,0,1353,-5710,TRUE,74.51,TRUE
WEAV,45832,4.08,12271000,33,GC,45831,4.08,0,1365,-1465,TRUE,8.16,TRUE
HII,45832,4.08,11830711,37,GC,45831,4.08,0,1365,-491,TRUE,237.1,TRUE
ADPT,45832,4.08,21652794,35,GC,45831,4.08,0,1387,-500,TRUE,10.56,TRUE
OC,45832,4.08,24320662,45,GC,45831,4.08,0,1393,0,FALSE,135.44,TRUE
ANNX,45832,4.08,11197818,28,GC,45831,4.08,0,1395,-2724,TRUE,2.38,TRUE
MIR,45832,4.08,56898719,33,GC,45831,4.08,0,1402,-81145,TRUE,20.35,TRUE
RSP,45832,4.08,12450602,17,GC,45831,4.08,0,1405,-8709,TRUE,178.49,TRUE
BATRK,45832,4.08,7816734,39,GC,45831,4.08,0,1408,-729,TRUE,46.5,TRUE
XYL,45832,4.08,66229486,45,GC,45831,4.08,0,1409,-1961,TRUE,125.49,TRUE
MVLL,45832,-86.6099,9120,2,HTB,45831,-99.0594,12.4495,1422,0,FALSE,19.44,TRUE
ABBV,45832,4.08,368624387,49,GC,45831,4.08,0,1429,-61827,TRUE,183.76,TRUE
IIPR,45832,4.08,5694204,35,GC,45831,4.08,0,1431,-30,FALSE,58.22,TRUE
FTHM,45832,4.08,541138,14,GC,45831,2.8936,1.1864,1432,0,FALSE,0.95,TRUE
BDTX,45832,4.08,1688798,18,GC,45831,4.08,0,1434,-2608,TRUE,2.27,TRUE
FARO,45832,4.08,1640741,28,GC,45831,4.08,0,1438,-395,FALSE,43.75,TRUE
STXS,45832,4.08,5800301,25,GC,45831,4.08,0,1439,0,FALSE,2.11,TRUE
TSLR,45832,-0.3317,56630,7,HTB,45831,-1.289,0.9573,1448,-1644,TRUE,22.9,TRUE
FEZ,45832,0.7631,11800,8,HTB,45831,1.1879,-0.4248,1448,-20993,FALSE,58.01,TRUE
CPA,45832,4.08,6673413,29,GC,45831,4.08,0,1450,0,FALSE,102.65,TRUE
HRL,45832,4.08,69120003,40,GC,45831,4.08,0,1456,-32062,TRUE,30.85,TRUE
PUMP,45832,4.08,22050692,31,GC,45831,4.08,0,1457,-1423,TRUE,6.14,TRUE
TCBI,45832,4.08,14112478,36,GC,45831,4.08,0,1465,0,FALSE,77.26,TRUE
TSE,45832,3.0374,971577,19,HTB,45831,3.1053,-0.0679,1466,-1191,FALSE,3.4,TRUE
IYR,45832,3.5066,6383150,11,HTB,45831,3.5066,0,1471,-2854,FALSE,95.87,TRUE
USD,45832,4.08,20484,6,GC,45831,4.08,0,1473,-6039,TRUE,63.49,TRUE
WTTR,45832,4.08,25158778,29,GC,45831,4.08,0,1477,-1009,TRUE,8.86,TRUE
TECS,45832,-16.6197,550,4,HTB,45831,-14.6667,-1.953,1481,-1285,TRUE,30.46,TRUE
CLW,45832,4.08,3166493,28,GC,45831,4.08,0,1487,0,FALSE,26.9,TRUE
TEO,45832,-11.1449,960689,13,HTB,45831,-11.5132,0.3683,1488,0,FALSE,8.86,TRUE
DFLI,45832,-116.7102,160,5,HTB,45831,-35.8134,-80.8968,1489,-2654,FALSE,0.2088,TRUE
MMATQ,45832,-994.67,1505,7,HTB,45831,-994.67,0,1490,-21,FALSE,0.00001,TRUE
FTNT,45832,4.08,164026433,43,GC,45831,4.08,0,1495,-36230,TRUE,103.15,TRUE
HSIC,45832,4.08,29125058,37,GC,45831,4.08,0,1495,-637,FALSE,71.89,TRUE
IONS,45832,4.08,43218220,38,GC,45831,4.08,0,1497,-13560,TRUE,37.67,TRUE
SPTN,45832,4.08,9203736,29,GC,45831,4.08,0,1500,-10196,TRUE,26.57,TRUE
HIBS,45832,-16.2571,920,6,HTB,45831,-16.1543,-0.1028,1500,-3956,TRUE,10.89,TRUE
SNOY,45832,4.08,7903,9,GC,45831,4.08,0,1500,0,FALSE,16.59,TRUE
APLY,45832,1.7938,2383,5,HTB,45831,1.7882,0.0056,1500,0,FALSE,12.69,TRUE
TFII,45832,4.28,3538582,21,GC,45831,4.28,0,1500,0,FALSE,89.12,TRUE
STAA,45832,4.08,6859231,27,GC,45831,4.08,0,1500,0,FALSE,16.68,TRUE
QQQT,45832,-21.1466,1800,4,HTB,45831,-21.4962,0.3496,1500,0,FALSE,17.62,TRUE
XPER,45832,4.08,9802307,30,GC,45831,4.08,0,1500,0,FALSE,7.77,TRUE
OTEX,45832,4.28,14726071,28,GC,45831,4.28,0,1505,-3669,TRUE,27.75,TRUE
SPXU,45832,2.1975,27604,3,HTB,45831,2.8807,-0.6832,1513,-80030,TRUE,18.48,TRUE
CLX,45832,4.08,32198422,44,GC,45831,4.08,0,1516,-815,FALSE,122.3,TRUE
JEPI,45832,4.08,3235242,12,GC,45831,4.08,0,1519,-83002,TRUE,56.13,TRUE
DBA,45832,4.08,259205,12,GC,45831,4.08,0,1521,-162,FALSE,26.48,TRUE
MCRB,45832,-2.4457,148263,17,HTB,45831,-2.6226,0.1769,1524,-363,TRUE,7.42,TRUE
ASAIY,45832,0.5017,755994,12,HTB,45831,0.6601,-0.1584,1525,0,FALSE,10.05,TRUE
BNGO,45832,-12.8555,3219,9,HTB,45831,-14.7552,1.8997,1527,-2,FALSE,3.27,TRUE
HRTG,45832,4.08,4841388,31,GC,45831,4.08,0,1535,-13772,TRUE,23.26,TRUE
EFTR,45832,-1.4983,6810,7,HTB,45831,-1.4983,0,1535,0,FALSE,0.0003,TRUE
COCOQ,,,,,,,,,1539,-1268,FALSE,,TRUE
TOL,45832,4.08,22944919,41,GC,45831,4.08,0,1540,-11486,TRUE,112.48,TRUE
DV,45832,4.08,37712753,38,GC,45831,4.08,0,1540,-16925,TRUE,14.55,TRUE
INDV,45832,4.08,108178,12,GC,45831,4.08,0,1540,-2674,TRUE,13.95,TRUE
SRTY,45832,-9.7821,8280,3,HTB,45831,-9.8812,0.0991,1542,0,FALSE,18.32,TRUE
YGYI,,,,,,,,,1550,0,FALSE,,TRUE
MFIC,45832,4.08,2085175,17,GC,45831,4.08,0,1552,-853,TRUE,12.26,TRUE
LNTH,45832,4.08,18331590,31,GC,45831,4.08,0,1566,0,TRUE,80.81,TRUE
EQR,45832,4.08,111645050,38,GC,45831,4.08,0,1567,0,FALSE,69.06,TRUE
AEP,45832,4.08,126444702,42,GC,45831,4.08,0,1573,-14919,FALSE,103.31,TRUE
SB,45832,4.08,1650436,23,GC,45831,4.08,0,1577,-8726,TRUE,3.72,TRUE
ARW,45832,4.08,14290227,35,GC,45831,4.08,0,1578,0,FALSE,125.96,TRUE
FBY,45832,1.9365,1370,9,HTB,45831,0.8085,1.128,1600,0,FALSE,16.37,TRUE
OMC,45832,4.08,59358053,40,GC,45831,4.08,0,1601,-1793,TRUE,71.7,TRUE
BRCC,45832,3.0505,1652788,16,HTB,45831,3.0697,-0.0192,1604,-8197,TRUE,1.31,TRUE
BOTZ,45832,4.08,832821,16,GC,45831,4.08,0,1605,-4225,FALSE,30.74,TRUE
HWM,45832,4.08,139782853,43,GC,45831,4.08,0,1610,-16361,TRUE,175.63,TRUE
NUE,45832,4.08,50462313,39,GC,45831,4.08,0,1613,-9164,TRUE,125.99,TRUE
TRAW/RT,,,,,,,,,1613,0,FALSE,,TRUE
WKSP,45832,-4.8466,4687,10,HTB,45831,-6.3217,1.4751,1616,-2228,TRUE,2.91,TRUE
GPMT,45832,4.08,3380607,18,GC,45831,4.08,0,1617,-14706,FALSE,2.62,TRUE
ANIP,45832,4.08,3658490,28,GC,45831,4.08,0,1623,0,FALSE,66.03,TRUE
SGHC,45832,4.08,7332722,24,GC,45831,4.08,0,1624,-100,TRUE,9.76,TRUE
IQV,45832,4.08,47824234,40,GC,45831,4.08,0,1633,-45,FALSE,155.17,TRUE
LSCC,45832,4.08,41062463,34,GC,45831,4.08,0,1637,-8331,TRUE,49.69,TRUE
NOW,45832,4.08,61916174,49,GC,45831,4.08,0,1638,-2955,TRUE,980.4,TRUE
XPEL,45832,4.08,3925055,35,GC,45831,4.08,0,1639,-1329,TRUE,36.12,TRUE
AJG,45832,4.08,88327462,45,GC,45831,4.08,0,1643,-332,FALSE,324.12,TRUE
BLBD,45832,4.08,7011404,31,GC,45831,4.08,0,1645,-1639,TRUE,42.88,TRUE
FXE,45832,-2.2241,2310,7,HTB,45831,-1.8836,-0.3405,1646,0,FALSE,106.89,TRUE
VAC,45832,4.08,7929184,40,GC,45831,4.08,0,1650,0,FALSE,69.89,TRUE
SFM,45832,4.08,24338638,41,GC,45831,4.08,0,1652,-3409,TRUE,173.29,TRUE
CRL,45832,4.08,15889724,39,GC,45831,4.08,0,1655,-682,TRUE,147.38,TRUE
AAAU,45832,4.08,112890,14,GC,45831,4.08,0,1664,0,FALSE,33.355,TRUE
DLTH,45832,4.08,1628059,20,GC,45831,4.08,0,1666,0,FALSE,1.95,TRUE
LEG,45832,4.08,26931487,37,GC,45831,4.08,0,1675,-6785,FALSE,9.28,TRUE
GFL,45832,4.28,29445964,34,GC,45831,4.28,0,1680,-13591,TRUE,50.05,TRUE
CQP,45832,-2.7458,233900,11,HTB,45831,-3.177,0.4312,1684,0,FALSE,55.76,TRUE
THNPY,45832,-43.3314,1,5,HTB,45831,-43.3314,0,1688,-263,FALSE,39.7,TRUE
BBY,45832,4.08,55407182,46,GC,45831,4.08,0,1693,-8978,FALSE,66.37,TRUE
IJR,45832,4.08,2498266,30,GC,45831,4.08,0,1699,0,FALSE,107.56,TRUE
OBE,45832,1.5988,833464,12,HTB,45831,1.8015,-0.2027,1700,-2934,TRUE,5.58,TRUE
ERAS,45832,4.08,31165711,28,GC,45831,4.08,0,1700,0,FALSE,1.39,TRUE
BLX,45832,4.08,2495600,30,GC,45831,4.08,0,1700,0,FALSE,41.42,TRUE
MIRO/RT,,,,,,,,,1700,0,FALSE,,TRUE
BONTQ,45832,-42.6729,7351,5,HTB,45831,-42.6729,0,1700,0,FALSE,0.000001,TRUE
CLNN,45832,-8.4497,41591,14,HTB,45831,-9.1526,0.7029,1701,0,FALSE,4.1,TRUE
FLUT,45832,4.08,22641110,28,GC,45831,4.08,0,1707,-45326,TRUE,270.53,TRUE
MTN,45832,4.08,10231871,28,GC,45831,4.08,0,1707,-483,TRUE,158.42,TRUE
BIZD,45832,1.3513,15687,7,HTB,45831,0.4543,0.897,1710,0,FALSE,15.91,TRUE
TEMT,45832,-11.0085,8700,5,HTB,45831,-11.3877,0.3792,1714,0,FALSE,23.76,TRUE
NEON,45832,-7.4836,1725,7,HTB,45831,-7.502,0.0184,1715,-27069,TRUE,20.17,TRUE
CBRE,45832,4.08,101317758,43,GC,45831,4.08,0,1715,-787,TRUE,138.6,TRUE
SDP,45832,0.2957,1,2,HTB,45831,0.2848,0.0109,1718,0,FALSE,14.1432,TRUE
FIS,45832,4.08,168448335,42,GC,45831,4.08,0,1721,-36548,TRUE,80.5,TRUE
TWST,45832,4.08,14331893,36,GC,45831,4.08,0,1722,-1441,TRUE,35.33,TRUE
ARQT,45832,4.08,17188048,38,GC,45831,4.08,0,1728,-62230,FALSE,14.4,TRUE
LGO,45832,-4.8605,2879867,10,HTB,45831,-4.8331,-0.0274,1732,0,FALSE,1.21,TRUE
EDZ,45832,-4.5853,1317,3,HTB,45831,-4.7346,0.1493,1732,0,FALSE,6.01,TRUE
SIMO,45832,4.08,4121399,33,GC,45831,4.08,0,1755,-47971,TRUE,70.02,TRUE
MPWR,45832,4.08,13457669,38,GC,45831,4.08,0,1755,-10,TRUE,692.62,TRUE
HRI,45832,4.08,8349643,29,GC,45831,4.08,0,1758,-183,FALSE,117.09,TRUE
GLL,45832,0.3013,16184,4,HTB,45831,0.4532,-0.1519,1761,-29869,TRUE,21.38,TRUE
NI,45832,4.08,140218149,41,GC,45831,4.08,0,1762,-1660,TRUE,40.51,TRUE
MFIN,45832,4.08,2372439,27,GC,45831,4.08,0,1763,-20108,TRUE,9.37,TRUE
ERY,45832,-10.464,1930,5,HTB,45831,-8.8963,-1.5677,1767,-21,FALSE,22.27,TRUE
ZWS,45832,4.08,41335254,33,GC,45831,4.08,0,1769,-1769,TRUE,36.1,TRUE
ALBO/R,,,,,,,,,1775,0,FALSE,,TRUE
EQIX,45832,4.08,29123502,42,GC,45831,4.08,0,1789,0,FALSE,889.98,TRUE
BLK,45832,4.08,37272933,45,GC,45831,4.08,0,1795,-4682,TRUE,986.3,TRUE
TNGX,45832,2.6305,1876842,21,HTB,45831,2.6409,-0.0104,1800,-400,TRUE,5.32,TRUE
VERX,45832,4.08,15890940,36,GC,45831,4.08,0,1800,-70885,TRUE,34.99,TRUE
REXR,45832,4.08,79935494,29,GC,45831,4.08,0,1801,-8715,TRUE,36.95,TRUE
KURA,45832,4.08,11651279,37,GC,45831,4.08,0,1804,-1918,TRUE,5.87,TRUE
SAFE,45832,4.08,13434729,28,GC,45831,4.08,0,1808,-4718,TRUE,15.61,TRUE
AMX,45832,4.08,18130620,29,GC,45831,4.08,0,1822,0,FALSE,17,TRUE
SMST,45832,-20.5438,1990,4,HTB,45831,-18.1234,-2.4204,1830,-688,TRUE,29.45,TRUE
QQQY,45832,-5.3204,211,6,HTB,45831,-5.3804,0.06,1838,0,FALSE,25.74,TRUE
DNA,45832,-10.0316,3849,18,HTB,45831,-9.3502,-0.6814,1839,-22845,TRUE,8.53,TRUE
NCNO,45832,4.08,26692223,27,GC,45831,4.08,0,1843,-984,TRUE,26.53,TRUE
BKD,45832,4.08,49075093,33,GC,45831,4.08,0,1843,-80368,TRUE,6.91,TRUE
DIPS,45832,-3.2543,250,6,HTB,45831,-8.7959,5.5416,1843,0,FALSE,8.16,TRUE
SSTI,45832,4.08,1679090,27,GC,45831,4.08,0,1850,0,FALSE,15.54,TRUE
RGTPQ,,,,,,,,,1871,0,FALSE,,TRUE
DHR,45832,4.08,176462481,43,GC,45831,4.08,0,1882,-14329,FALSE,196.34,TRUE
QNST,45832,4.08,11372444,32,GC,45831,4.08,0,1885,0,TRUE,15.51,TRUE
DD,45832,4.08,114269621,46,GC,45831,4.08,0,1889,-30675,TRUE,67,TRUE
BBAR,45832,-2.8101,854585,17,HTB,45831,-2.9121,0.102,1891,-86990,TRUE,16.3,TRUE
DUK,45832,4.08,177263886,40,GC,45831,4.08,0,1895,-20339,TRUE,116.97,TRUE
BSBR,45832,4.08,3802454,19,GC,45831,2.4359,1.6441,1900,0,FALSE,5.3,TRUE
ALC,45832,4.08,8454569,22,GC,45831,4.08,0,1901,-1015,TRUE,85.35,TRUE
NFLX,45832,4.08,124219336,44,GC,45831,4.08,0,1909,-14425,TRUE,1253.54,TRUE
NVT,45832,4.08,24538728,33,GC,45831,4.08,0,1913,-5364,TRUE,70.75,TRUE
RLGT,45832,4.08,7221263,26,GC,45831,4.08,0,1916,-9100,FALSE,6.05,TRUE
ROBN,45832,-26.7396,26490,6,HTB,45831,-27.4884,0.7488,1920,-6381,TRUE,35.24,TRUE
ITA,45832,2.7368,6875956,20,HTB,45831,2.6188,0.118,1937,0,FALSE,183.01,TRUE
IFF,45832,4.08,57801044,42,GC,45831,4.08,0,1943,-4599,TRUE,73.76,TRUE
ADEA,45832,4.08,28410076,36,GC,45831,4.08,0,1948,-11817,TRUE,13.61,TRUE
CCCC,45832,2.9121,3308705,18,HTB,45831,2.6501,0.262,1951,-1936,TRUE,1.47,TRUE
CVGI,45832,3.0885,2601320,20,HTB,45831,2.9488,0.1397,1952,0,FALSE,1.28,TRUE
TASK,45832,4.08,1629324,29,GC,45831,4.08,0,1954,-2474,FALSE,16.75,TRUE
SGI,45832,4.08,38671785,,GC,45831,4.08,0,1959,-4080,TRUE,66.13,TRUE
BIPC,45832,4.08,6802020,30,GC,45831,4.08,0,1959,-29,TRUE,41.41,TRUE
ATEX,45832,4.08,2094713,29,GC,45831,4.08,0,1962,0,FALSE,28.34,TRUE
KIM,45832,4.08,208199832,40,GC,45831,4.08,0,1965,-1049,TRUE,21.22,TRUE
ZBH,45832,4.08,58879610,36,GC,45831,4.08,0,1965,-302,TRUE,91.5,TRUE
RGNX,45832,4.08,8373457,33,GC,45831,4.08,0,1965,-5548,FALSE,7.86,TRUE
JBHT,45832,4.08,26951106,43,GC,45831,4.08,0,1973,-13978,TRUE,142.69,TRUE
ISUNQ,45832,-0.2327,171414,8,HTB,45831,-0.2327,0,1981,0,FALSE,0.0001,TRUE
FOR,45832,4.08,5275534,30,GC,45831,4.08,0,1982,0,FALSE,20,TRUE
NYMT,45832,4.08,10153452,32,GC,45831,4.08,0,1988,-5,FALSE,6.46,TRUE
PRTK/RT,,,,,,,,,1991,-44,TRUE,,TRUE
ACN,45832,4.08,120352318,40,GC,45831,4.08,0,1996,-11384,FALSE,295,TRUE
GENN,45832,1.7019,39945,9,HTB,45831,1.7019,0,1999,0,TRUE,0.0002,TRUE
GMRE,45832,4.08,11534439,34,GC,45831,4.08,0,2000,-416,FALSE,6.27,TRUE
CMCL,45832,3.187,649411,27,HTB,45831,3.1917,-0.0047,2000,0,FALSE,19.71,TRUE
AIRS,45832,-3.716,414779,14,HTB,45831,-3.716,0,2000,-7997,TRUE,4.85,TRUE
NVDD,45832,-22.0664,2870,3,HTB,45831,-22.6481,0.5817,2000,-2200,TRUE,5.16,TRUE
TAIL,45832,-0.2704,3070,6,HTB,45831,-0.2849,0.0145,2000,-800,TRUE,12.08,TRUE
FATE,45832,4.08,12113429,26,GC,45831,4.08,0,2000,-11358,TRUE,1.14,TRUE
BSET,45832,2.8961,901971,23,HTB,45831,4.08,-1.1839,2000,0,FALSE,14.86,TRUE
GENVR,45832,-1.622,5332,12,HTB,45831,-1.6407,0.0187,2000,0,FALSE,7.56,TRUE
AKYA,45832,-24.3733,6297,13,HTB,45831,-25.0001,0.6268,2010,0,FALSE,1.29,TRUE
SUPV,45832,3.1939,745198,16,HTB,45831,3.1629,0.031,2017,-22740,TRUE,10.5,TRUE
MOD,45832,4.08,13276865,37,GC,45831,4.08,0,2027,-2313,TRUE,97.17,TRUE
XLG,45832,3.5616,27393614,11,HTB,45831,3.554,0.0076,2036,-1500,TRUE,50.37,TRUE
IMVT,45832,4.08,9520362,23,GC,45831,4.08,0,2039,-10273,TRUE,15.47,TRUE
EAT,45832,4.08,11841951,39,GC,45831,4.08,0,2045,-197840,TRUE,178.64,TRUE
LAZ,45832,4.08,28360320,32,GC,45831,4.08,0,2046,-1841,FALSE,45.33,TRUE
FROG,45832,4.08,16798885,37,GC,45831,4.08,0,2047,-16901,TRUE,41.52,TRUE
ZSL,45832,-32.4177,6875,9,HTB,45831,-35.5452,3.1275,2078,-1375,TRUE,25.56,TRUE
